signal_GHz,candidate_1_gain_dB,candidate_2_gain_dB,candidate_3_gain_dB,candidate_4_gain_dB,candidate_5_gain_dB,candidate_6_gain_dB,candidate_7_gain_dB,candidate_8_gain_dB,candidate_9_gain_dB,candidate_10_gain_dB,candidate_11_gain_dB,candidate_12_gain_dB
5.249999999999996,33.25441365614765,33.268467310739844,32.15439177117504,34.921015702313355,26.717411598244357,25.812673586559455,31.19669188338335,18.493202249148947,26.172870750773292,15.435748014818465,22.61326864600384,-0.7906156396326396
5.299999999999995,35.30485243190543,34.15955238073605,32.66227541001352,20.522556635384564,27.045287859529488,27.527308572928884,30.331681642072382,15.2706642529896,27.215154952851716,14.734826884359356,23.535595523929157,1.7909459341600533
5.349999999999995,33.44122874201872,29.524364906395476,33.26930816696678,30.726795048017248,27.90478164486162,25.520772836033665,30.881140406523823,12.551066035124567,27.181813731089825,13.028951025826752,23.508947494363376,3.222477862260527
5.399999999999995,32.53963743349019,34.37713792296186,36.097263512208706,13.385705308876211,30.058538312245574,22.03115228474564,31.999816061587044,10.587036483233552,26.656011646506332,9.881040489184507,24.901730306116146,4.01665600345247
5.449999999999995,31.26342119906685,31.766331143995053,32.259088806411135,33.32630187330157,30.95579839550103,23.627899921706934,32.328291298355225,13.75294522300647,27.879697609981378,6.407864255319948,24.170928983255173,5.917994870585285
5.499999999999995,36.222492399696016,40.54162683418906,16.415682841501475,34.744943910221,29.41930040904602,22.29189216311889,31.554447969344594,28.003214315061953,28.37910564851984,-2.0158332686937195,25.175093586881143,7.477823896344482
5.5499999999999945,32.794491378956124,35.80183037280355,24.40936080926783,32.9603116486263,20.10217810174001,26.714713646709516,31.023031078004223,28.503426774538127,27.98408832784098,-3.603651268794264,24.611212847752984,8.248645362931356
5.599999999999994,25.593469508876424,32.46139295384155,33.79853656516139,31.545450060060404,20.47893311647751,34.55801256140039,31.65615631393063,27.324625124800193,28.383848002033254,5.068672769386908,24.729289989659428,9.750260814492831
5.649999999999994,36.47541663315394,31.147812798308294,33.28851780115823,31.44507294889167,7.4120771543289745,35.3681555980171,31.345899878896436,26.135346099433754,28.752733641115903,11.613559036936627,24.90249234736541,10.855319877009102
5.699999999999994,31.187678492503935,24.93652497881801,32.45158421941637,34.56887555545558,31.510817358261477,35.368351234154346,5.1902442350552,25.353059518190943,27.167412240543058,18.026701998045212,24.415644841316922,9.765668771018607
5.749999999999994,30.410371682625662,39.50208864503011,38.18717744741561,30.782381130475258,33.97488048592417,34.2356067429824,30.773881737542528,25.260226867866976,25.14475147855309,20.915739077496667,25.401386878743768,7.949430259683357
5.799999999999994,25.056548923018816,32.44461146431622,36.83043891062231,34.83357172777295,28.917277699791967,30.57262068142945,29.47331138288968,26.815911380252576,24.95382736474976,23.60548367550011,24.45966832447946,7.884243730841467
5.849999999999993,32.77028290208627,39.58994944190874,21.309128173766982,35.333592914251106,35.88704546684425,30.310253340603587,27.023395941791712,24.48804103175989,23.67846020912036,25.1982327059415,25.60715452656496,8.228049763594324
5.899999999999993,34.20875301690211,32.773894944935165,37.85663856065632,32.25550272690478,24.15914299419544,25.470455926341625,24.75621688354227,21.88112200497582,19.661512122955248,25.758840484717595,24.681809415552518,6.960683801769391
5.949999999999993,33.74956001528752,31.457799135656078,33.89227168463462,27.17103034466481,37.598280515303685,29.349524348993363,26.11227032688283,26.524541980669166,17.994669258000787,28.617997112713788,25.43048875755923,5.282921138070689
5.999999999999993,31.222470176203142,34.30124110857638,31.984624942234156,32.19973339042618,35.737452536859685,26.695989349594555,24.440388422276854,25.575429981145103,16.561551600650105,29.148413402393093,24.969398370017693,2.33847946577831
6.049999999999993,22.123908419648185,26.8112527001569,28.314335596472407,18.533874513908835,34.567261872229864,20.04182848330455,16.37990155048493,26.205559661873608,14.548879795570818,23.196595677917223,25.09758552792413,2.8441204246554452
6.0999999999999925,23.29051911607251,32.81719630377762,29.560468448516048,34.867352878454405,36.98914721446301,13.52143626837826,27.538146116858783,26.768149896265044,14.973291705363902,21.82795230570686,25.21451677061576,6.445031923711815
6.149999999999992,28.44947240069473,36.60043571716186,30.89501904897363,18.07937581633064,29.009489029392228,34.04918483996668,24.994465062933426,26.41545765702834,15.6375292941585,20.44956157604664,23.168287012948294,8.243903197748722
6.199999999999992,29.59480139856172,35.40844403867876,38.19208022354363,28.55767905288967,33.80955704291996,29.58698633365153,33.720799203990474,29.654511844307287,14.99252031025599,19.434128026756245,21.658120956455097,8.173470157179926
6.249999999999992,34.1713664901541,33.70770534233695,28.12700667986959,29.15266514439702,33.88211335836087,34.39788385977487,37.87170972836737,24.023567910734094,14.53684284556278,15.875651508765765,16.153823431067714,7.864652407929592
6.299999999999992,35.10459220030978,33.397544787059054,34.4062319210739,35.377270872438416,32.50822740201245,29.343315852065626,29.57945289197069,27.38753806528454,14.979927968414808,10.361425005085781,6.123048365769071,7.9766894152013545
6.349999999999992,20.758150656203632,33.908654780473114,25.640017312818287,31.159829757150316,35.5646499000129,30.97314455817344,34.26522647059397,24.34985209217997,14.725895388951058,0.5801728268389418,-1.5159763246473688,7.4588764867367
6.3999999999999915,33.52536345099989,36.94902132802045,35.349496343667994,26.9903238815073,34.479546629153226,33.32201143588917,32.126425103806696,33.450201735246836,13.748562501211847,3.308695543855506,2.482897446675097,7.667688080428493
6.449999999999991,33.61093623283197,26.960417673892294,36.05471800222675,27.063461795166806,35.08150225441466,32.810177035943724,33.74471478187044,35.711903105396246,14.250873581792092,10.080263229445626,2.400332367011299,7.151834005592891
6.499999999999991,25.358857251990212,31.03040215916081,36.76644775383569,36.727989019699436,38.716844240849696,34.05340089072745,34.39256917470531,33.75139653367157,14.527562916201585,14.277364655726766,12.98530676452469,8.448898286990445
6.549999999999991,30.18045508794069,38.524289319319045,41.50868886499189,33.64833658508533,38.77057083558251,30.777155849764654,29.40030515628645,32.90181110454982,14.20317312715923,17.962339364498778,20.364162275313905,7.689089793745687
6.599999999999991,37.6008797389891,28.02277984577421,42.419070152256495,26.957629929538918,39.7210733287891,35.868985303411776,37.54529185672785,32.98271879847091,15.158249684374283,21.777455961085167,23.1255774084808,7.769123068321625
6.649999999999991,29.166468716635308,34.3087436589275,39.44644415707215,34.76029866706917,39.745175308359244,12.154873068622486,22.737059129878688,33.146961746442955,15.574423905121442,23.984501521369648,25.59162177909335,7.511260798302384
6.69999999999999,35.4937242601702,26.667068692101992,24.655114431707823,30.56800216361282,36.4988700956859,30.981251782494546,28.96170899434886,14.645655606041824,15.558892813553655,25.89734871813356,25.888362770882086,4.04227607558685
6.74999999999999,31.423125567838802,30.714415980060576,34.211164335871736,26.44818473839949,33.93831676764072,28.8511438015431,28.183305649314466,26.877155335308956,17.802677744399627,26.77474822905971,26.860797225546584,-9.02194885958521
6.79999999999999,31.109910869023576,26.922823132140632,27.27299061300837,25.448140446936293,32.987918926695414,30.17140187881207,32.088633323430514,28.044367695965594,21.57981879095923,29.94059324081097,26.089054022528,2.390728821684182
6.84999999999999,22.569206885555985,32.59148747856588,26.292367111060045,33.1960818544274,33.49929724504159,31.62397795990312,29.09102906710661,28.369040568734093,25.24868223717165,29.999634532744214,27.337942356432904,7.526055220337875
6.89999999999999,32.7822832029201,25.88454556194934,35.31729422403122,33.43666288601857,30.24803599818936,28.898872011447942,30.417107635590554,29.334583291275983,27.604970638663353,28.59969428139633,27.356329501004574,8.780193638508067
6.9499999999999895,29.446680286975727,32.075129582242845,36.896238076566455,31.128585339064294,33.03726836483206,30.829292976228796,33.23243107306625,30.049707219184995,29.640154971259744,27.81282566479813,27.962383783957602,8.703408961013743
6.999999999999989,25.475679245057307,30.26960370896525,37.65965750783137,33.98343633400921,32.32258803626251,32.46197303746825,35.47947927315485,30.37088262527221,29.83472993139776,26.002371173709015,28.235378153678777,6.734725861347659
7.049999999999989,31.289972426919523,34.95399823237776,38.46390512784752,31.0186791732661,34.42652614353873,29.900356945553874,30.591600781240757,29.771045999937755,30.03714597691317,24.562673720525694,27.92205188043065,6.946769193745453
7.099999999999989,30.95003866438683,21.296318675207747,24.767983186364624,21.45917686548511,35.98636204201535,27.61747136940127,32.50545698257814,25.863880850819548,31.12561898317365,24.499285002868994,28.40475354824457,9.15044670092755
7.149999999999989,33.69854893926929,31.923383671914056,41.46583393720067,36.6157710609808,39.92238949437154,33.67070460202521,35.31779539943231,22.81911913144318,30.7952388845233,22.839205755750033,27.48198267086873,8.925635823032954
7.199999999999989,36.8873600939318,37.66677549513685,40.826098205260585,33.47787791771121,39.70471595093966,34.88122312819505,35.869754018507,23.573705334399314,30.711702292847257,21.64650403812282,28.18452048195173,8.148365247716548
7.2499999999999885,34.14155342231446,39.66351750496892,38.240715040617374,35.403148271366675,38.63836987055096,34.2543904413091,36.31596100031984,24.95307536106798,31.311277334387633,21.800657448122436,27.085059032230152,8.428926158584272
7.299999999999988,38.79197585099496,34.96425852827884,34.03033104428115,36.70836053194646,37.00632149163296,36.786753314674826,35.78266484225823,26.154450213633016,30.424085005000414,20.9297098999173,27.832638424437242,7.6984231568562596
7.349999999999988,34.960120066716854,37.24421053127984,32.99791772189782,35.81291724488831,35.40323446495369,27.13556823593056,34.281818796435594,27.388177034161195,29.45763646244085,19.910885151298352,26.823224419488927,6.109750518545392
7.399999999999988,35.773887969350234,36.09453753413885,34.47294690920763,37.2033783235376,34.57594396545635,30.483597832770446,33.28577265628653,28.786561700027992,29.926941378415908,20.106807204984655,27.426002725824127,5.018825791543157
7.449999999999988,36.39810872328277,39.13713995129881,38.255612842374305,37.740835289493276,33.769945751779574,33.87700805216687,33.344152280577035,30.162838696378973,29.77754436555328,18.880804327802135,26.61606560955063,3.5093449822378404
7.499999999999988,36.535218854179206,37.239538852867085,40.105541469936135,35.61075644256058,33.52287641730423,35.56545334445048,34.209411621479006,31.49101131603424,28.647861207801345,17.08073538514729,26.887971789492052,1.58419538608433
7.549999999999987,37.89661390953843,41.314373571411515,40.090806665059446,23.461849774537512,33.56674705308134,36.629897141223395,34.83003499359395,32.76497927513575,28.232917345422454,17.569567383597008,26.58220381640229,1.4475460693036295
7.599999999999987,37.99361469895411,33.50114965158895,40.34840159834012,37.3075628305382,34.0629914362343,36.75875670091842,34.31795930049916,33.76053273101268,26.119840827221473,17.822763059091862,26.388551346774626,2.3350455796918466
7.649999999999987,35.8229032055946,35.52888181864424,39.95737569575077,34.671568204392884,35.01241761737472,35.31480670626915,32.33137115176032,34.4184850307383,22.377039742451707,18.110541325355218,26.63369422845985,4.6492209179204345
7.699999999999987,36.8093407754906,42.275277199957564,36.92205796691542,34.16685433366511,36.049030564653975,36.35428385712726,28.87720041175861,34.79366429744225,17.639520928979447,19.648615852914006,25.823414294468773,8.536777583554013
7.749999999999987,32.396870213377326,38.91072183591466,34.10662238561243,36.661850162861555,37.33995723962492,35.84967003677116,25.512587112272303,34.98869359730127,8.70577389304562,19.780137621576067,26.24728718309459,10.446304207230401
7.7999999999999865,38.73092034871709,41.76970520021005,36.15180852690664,28.327119722215205,38.567953049776015,33.204295455905786,25.349350069924373,35.123974685697156,16.599061399324647,20.097419520073583,24.82448922965109,11.65997666940459
7.849999999999986,35.26198241514023,35.0083953517601,36.76052597233646,35.701527512854966,39.54656310470162,27.16964157909963,25.397304986716676,35.266718489251964,21.891035814036528,20.854661807148002,25.018361486471736,13.679194908596223
7.899999999999986,38.33853772257365,42.43576798675993,37.620798056998126,38.32521836993716,39.323261025834725,23.517966822453047,23.209992906373323,35.48138652325544,24.025629339804183,21.98810929944718,23.494789016121498,14.332390734049891
7.949999999999986,36.164620090864155,36.76139947833512,39.133470400144674,33.21961419192897,37.14505819971259,28.308488270057843,23.084768410198038,35.716001013074845,23.897883271318975,22.389256210674148,23.503699020018303,13.36148420079623
7.999999999999986,38.5616425552667,32.93840670371535,40.15421875938314,30.65441268310261,30.735429786586884,29.2372476312117,25.02746999971365,35.93436793739257,24.119034300460804,23.8738080301913,22.414829714966224,13.06180721383899
