signal_GHz,candidate_1_gain_dB,candidate_2_gain_dB,candidate_3_gain_dB,candidate_4_gain_dB,candidate_5_gain_dB,candidate_6_gain_dB,candidate_7_gain_dB,candidate_8_gain_dB,candidate_9_gain_dB,candidate_10_gain_dB
7.549999999999987,38.97102857188858,40.821348965256846,30.483013434818282,40.74855672658408,43.21425569140046,43.400455062125886,41.829502076643905,41.7830914986846,37.20589224017048,42.902490987228504
7.599999999999987,40.74879091968317,41.740620511986315,42.822910384299824,42.09440477957077,30.8194587002938,38.399088384799136,36.826924986629336,37.12165242294003,40.83063685135576,41.24324499955864
7.649999999999987,42.2904799148486,37.68872131195629,41.11645314037677,38.56917945794626,25.673299532320918,39.739980711704355,41.889820728275296,45.97012035482539,36.73416608568238,43.05554859786693
7.699999999999987,42.32876831830217,27.184865186987082,43.88713706284551,41.70800991687749,30.325167320554026,40.70637793193089,43.217020762787925,44.72724696099406,36.93793034197896,34.649199340893645
7.749999999999987,41.84819393591038,39.49154092197681,41.676334147490806,40.3938591260695,39.79508529849766,39.96123360331143,43.16630983049347,45.77887380947918,37.968682265123704,42.270786040523674
7.7999999999999865,41.84625661998854,43.87806806022282,35.99696714400281,31.56056647851979,41.02387658819115,43.436466957582795,44.06902199045948,45.06495760075695,41.158631986940335,42.76509176836783
7.849999999999986,39.590248095669935,40.77904563903453,38.20076849715521,38.83578613091361,42.47314525185756,29.345509072777297,43.88435546779754,41.454091500313694,42.48086252514977,36.904881788800395
7.899999999999986,34.06104665299692,43.86178070525864,38.40496614409889,35.67467932265318,33.39449855359679,41.42253408116309,43.093013342441736,41.88130925908912,37.74194514221849,30.556958425454837
7.949999999999986,34.259474432865886,43.23695927370916,39.200874666757414,41.22968079725461,32.06753384803777,44.02990317886016,39.11978379146346,33.67928393579596,31.491098867761217,45.15616146237826
7.999999999999986,34.638888611236105,44.61847814391418,32.93231402981388,34.326311526243096,33.64144944676316,40.56600351839955,42.462991001823525,44.592185765273065,42.267161189788396,34.94360924472138
