signal_GHz,gain_dB
4.993294145221281,39.73290207671779
5.101264261136121,39.62921499891961
5.284413553340565,39.29948976529896
5.421175665217718,38.97183849071588
5.576332666316481,38.563311241079816
5.7022977928133844,38.22943890494006
5.857454846334622,37.84787013242032
6.016210860034292,37.51814517065168
6.267341355749001,37.18427283451192
6.3133286050142665,37.15109275213489
6.417299829688653,37.11583925442431
6.473284307055065,37.11791294160987
6.52526989318102,37.13035533657525
6.598449623850393,37.17183016769452
6.661632126418621,37.227821352816754
6.7384108696889005,37.316992348464005
6.812390410059851,37.428974446856444
6.880371561147636,37.547177606805576
7.160294052824654,38.18381642759765
7.268664047379046,38.46791918387589
7.53259097409423,39.15225416919593
7.761327636924386,39.6064036243224
7.89848962744109,39.73912313827447
7.972469167812038,39.74949184605429
8.061644463443244,39.693500932784076
8.135623951391716,39.575297500982934
8.204404912181086,39.40110315591158
8.274385561311576,39.15225416919593
8.347565291980946,38.799717832830076
8.409548106208044,38.42229697838549
8.46353313795423,38.02206447749167
8.549509352046556,37.24026374778214
8.607493275033196,36.595329906395804
8.652680767019362,36.02090333228264
8.740656426731913,34.68956081839071
8.831431289343797,32.9662808241992
8.898612683152482,31.427564154710897
9.00178409812529,28.48699770405748
9.037774119289415,27.25312093455503
9.11175365966036,24.31048079671605
9.166538501108123,21.62913204055811
9.211725993094289,19.05769142375502
9.282506347081407,13.891999631107685
9.340490322490522,8.212019551988528
9.395675042577833,2.106922182044789
9.4136700531599,1.0907885477705477
9.422467592919917,0.9808801365636641
9.423667281261043,0.9829538237492256
9.428465929780604,1.0347973626483171
9.441662291843102,1.3977024067939872
9.465655639285854,2.3702875227633915
9.492448242050406,3.3262825975442833
9.52044048073361,3.9027831306950196
9.540434936935906,4.058313747392302
9.553631298998404,4.058313747392302
9.56642772999888,3.987806480119131
9.584422740580939,3.78457969889388
9.619613004465961,3.114761067576791
9.654803268350983,2.2251256138459308
9.697591436077373,1.2857203084015425
9.721584783520118,1.0182075933118193
9.73558090286172,0.9808801365636641
9.747577576583097,1.0099125727175593
9.765572587165158,1.1447057738552024
9.788766177328807,1.418439822353624
9.825556008194503,1.88088429807434
9.850748991555907,2.1152172026390472
9.879541039940687,2.2417153831824304
9.89873573886388,2.2334206344401886
9.915531061104812,2.167060741538141
9.943523299788016,1.9576128987562074
10.026700258558536,1.1115259633301866
10.053492861323088,0.9891751571579224
10.073487317525377,0.9912488443434837
10.09068257082834,1.0493137166512736
10.116675363891314,1.200696958977433
10.153465194757016,1.4495459456930786
10.178658178118413,1.5718967518653428
10.208649914844326,1.6175189573557376
10.229844006965273,1.580191772459601
10.25783629807095,1.4516196328786402
10.299824656095762,1.1778855843802183
10.32461776081761,1.0472400294657143
10.350610606303064,0.9808801365636641
10.373804144044232,0.9995438649377417
10.405795326390376,1.1198209839244446
10.45858066979543,1.3251214523352568
10.480574571617952,1.3479325550804533
10.505767607401827,1.3085314111467388
10.544556883887754,1.1488534200783396
10.569749919671633,1.043092383242577
10.60573994083575,0.9808801365636641
10.628533599937372,1.01405994708868
10.697714491788762,1.2089917077196748
10.722507596510612,1.1944756255687345
10.777692316597923,1.0244286548684995
10.797686772800215,0.9829538237492256
10.81888091734363,0.9891751571579224
10.842874264786381,1.043092383242577
10.868867057849355,1.1115259633301866
10.89086095967188,1.1364107532609444
10.915654116816205,1.0990835683648075
10.953643583600552,0.9953964905666209
10.9768371737642,0.9829538237492256
