signal_GHz,pump_12.50GHz_delta_k_rad_per_cell,pump_12.60GHz_delta_k_rad_per_cell,pump_12.70GHz_delta_k_rad_per_cell,pump_12.80GHz_delta_k_rad_per_cell,pump_12.90GHz_delta_k_rad_per_cell,pump_13.00GHz_delta_k_rad_per_cell,pump_13.10GHz_delta_k_rad_per_cell,pump_13.20GHz_delta_k_rad_per_cell,pump_13.30GHz_delta_k_rad_per_cell,pump_13.40GHz_delta_k_rad_per_cell,pump_13.50GHz_delta_k_rad_per_cell,pump_13.60GHz_delta_k_rad_per_cell,pump_13.70GHz_delta_k_rad_per_cell,pump_13.80GHz_delta_k_rad_per_cell,pump_13.90GHz_delta_k_rad_per_cell,pump_14.00GHz_delta_k_rad_per_cell,pump_14.10GHz_delta_k_rad_per_cell,pump_14.20GHz_delta_k_rad_per_cell,pump_14.30GHz_delta_k_rad_per_cell,pump_14.40GHz_delta_k_rad_per_cell,pump_14.50GHz_delta_k_rad_per_cell,pump_14.60GHz_delta_k_rad_per_cell,pump_14.70GHz_delta_k_rad_per_cell,pump_14.80GHz_delta_k_rad_per_cell,pump_14.90GHz_delta_k_rad_per_cell,pump_15.00GHz_delta_k_rad_per_cell,pump_15.10GHz_delta_k_rad_per_cell,pump_15.20GHz_delta_k_rad_per_cell,pump_15.30GHz_delta_k_rad_per_cell,pump_15.40GHz_delta_k_rad_per_cell,pump_15.50GHz_delta_k_rad_per_cell,pump_15.60GHz_delta_k_rad_per_cell,pump_15.70GHz_delta_k_rad_per_cell,pump_15.80GHz_delta_k_rad_per_cell,pump_15.90GHz_delta_k_rad_per_cell,pump_16.00GHz_delta_k_rad_per_cell,pump_16.10GHz_delta_k_rad_per_cell,pump_16.20GHz_delta_k_rad_per_cell,pump_16.30GHz_delta_k_rad_per_cell,pump_16.40GHz_delta_k_rad_per_cell,pump_16.50GHz_delta_k_rad_per_cell,pump_16.60GHz_delta_k_rad_per_cell,pump_16.70GHz_delta_k_rad_per_cell,pump_16.80GHz_delta_k_rad_per_cell,pump_16.90GHz_delta_k_rad_per_cell,pump_17.00GHz_delta_k_rad_per_cell,pump_17.10GHz_delta_k_rad_per_cell,pump_17.20GHz_delta_k_rad_per_cell,pump_17.30GHz_delta_k_rad_per_cell,pump_17.40GHz_delta_k_rad_per_cell,pump_17.50GHz_delta_k_rad_per_cell
8.05,-0.00235517541635,-0.00311376593847,-0.00179477196898,-0.00129252611389,-0.00101217268733,-0.000822091659194,-0.000680837405772,-0.000569764444915,-0.000478910199816,-0.000402371807678,-0.000336381647941,-0.000278406860823,-0.000226671630223,-0.00017989206167,-0.000137112535906,-9.76069128166e-05,-6.18581153536e-05,-2.62869580401e-05,5.60382197422e-06,3.73057505729e-05,6.63902001037e-05,9.52735337859e-05,0.000122264344656,0.00014904047034,0.000174436127854,0.000199602008751,0.000223759069804,0.000247669438339,0.000270846894108,0.000293758498955,0.000316145634514,0.000338245027634,0.000359978879743,0.000381399740373,0.000402576836524,0.00042341155186,0.00044409509245,0.000464401553769,0.0004846253045,0.000504430574208,0.000524200606435,0.000543502127041,0.000562796256639,0.000581560607105,0.000600325124776,0.000618483697406,0.000636627877504,0.000654069372804,0.000671455205192,0.000688014045384,0.000704441073728
8.1,-0.00235887546298,-0.00311740925981,-0.00179835687372,-0.00129605090107,-0.00101563561997,-0.000825490934395,-0.000684171185544,-0.000573030825597,-0.000482107247506,-0.000405497524812,-0.00033943394054,-0.000281383596513,-0.00022957062013,-0.000182710976355,-0.000139849020875,-0.000100258480955,-6.44222088051e-05,-2.87608860285e-05,3.2228409406e-06,3.50206740002e-05,6.42040531348e-05,9.3189573062e-05,0.000120285939982,0.000147171194803,0.000172679742642,0.000197962509832,0.000222240677465,0.000246276631938,0.000269584469628,0.000292631543475,0.000315159617769,0.000337405814594,0.000359292763279,0.000380873518813,0.000402217819824,0.000423227711115,0.00044409509245,0.000464594792296,0.000485022136992,0.000505042293757,0.000525039700873,0.00054458235821,0.000564132881675,0.000583170617405,0.000602227508124,0.000620699652746,0.000639181645204,0.000656988012944,0.000674769520398,0.00069175967772,0.000708658564215
8.15,-0.00236282386125,-0.00312130254497,-0.0018021934336,-0.00129982904434,-0.00101935364567,-0.000829147105558,-0.000687763699271,-0.000576557843896,-0.000485566866715,-0.000408887811028,-0.000342752896201,-0.000284629127639,-0.000232740594347,-0.000185803204789,-0.000142861174087,-0.00010318820445,-6.72670154697e-05,-3.15182180067e-05,5.55674425578e-07,3.24464544399e-05,6.17257380355e-05,9.08101875664e-05,0.000118008740732,0.000144999551602,0.000170617228579,0.000196012886093,0.000220407940019,0.000244565001072,0.0002679984247,0.000291175880469,0.000313839423763,0.000336226559322,0.000358260311712,0.000379994163822,0.000401498359738,0.000422675455889,0.000443718013179,0.000464401553769,0.000485022136992,0.000505245887722,0.000525458181895,0.000545228214122,0.000565019874317,0.000584314003915,0.000603644279897,0.000622408797568,0.000641204362018,0.000659348542117,0.000677494922011,0.000694880754399,0.000712210958025
8.2,-0.00236677225953,-0.00312519583012,-0.00180602999347,-0.00130360718761,-0.00102307167137,-0.000832803276721,-0.000691356212998,-0.000580084862194,-0.000489026485923,-0.000412278097245,-0.000346071851861,-0.000287874658766,-0.000235910568564,-0.000188895433223,-0.000145873327299,-0.000106117927945,-7.01118221344e-05,-3.42755499848e-05,-2.11149208942e-06,2.98722348797e-05,5.92474229362e-05,8.84308020707e-05,0.000115731541481,0.000142827908402,0.000168554714515,0.000194063262355,0.000218575202573,0.000242853370206,0.000266412379772,0.000289720217462,0.000312519229757,0.00033504730405,0.000357227860146,0.000379114808831,0.000400778899652,0.000422123200663,0.000443340933908,0.000464208315243,0.000485022136992,0.000505449481687,0.000525876662917,0.000545874070033,0.00056590686696,0.000585457390425,0.00060506105167,0.000624117942389,0.000643227078832,0.00066170907129,0.000680220323624,0.000698001831079,0.000715763351835
8.25,-0.00237097777457,-0.00312934782236,-0.00181012687259,-0.00130764734145,-0.00102705340861,-0.000836724896387,-0.000695215978126,-0.000583880969887,-0.000492757098187,-0.000415941310419,-0.000349665732043,-0.000291397208391,-0.000239359693656,-0.000192269001405,-0.000149169149698,-0.000109333675122,-7.32451395949e-05,-3.73239506147e-05,-5.07241803285e-06,2.70014743994e-05,5.64696094106e-05,8.57488930062e-05,0.00011314856202,0.000140347115186,0.000166179477349,0.000191797154326,0.000216421984869,0.000240817038795,0.000264497154941,0.000287930578569,0.000310859972784,0.000333523516079,0.000355845010909,0.000377878763299,0.000399695950696,0.000421200146612,0.000442585084716,0.000463627642006,0.0004846253045,0.000505245887722,0.000525876662917,0.00054608895709,0.000566349128906,0.000586140789102,0.000606000844215,0.000625331120197,0.000644732629688,0.000663528194138,0.000682377258832,0.000700523638726,0.000718680834549
8.3,-0.00237518328961,-0.0031334998146,-0.00181422375171,-0.00131168749529,-0.00103103514584,-0.000840646516053,-0.000699075743254,-0.000587677077579,-0.000496487710451,-0.000419604523593,-0.000353259612224,-0.000294919758016,-0.000242808818747,-0.000195642569587,-0.000152464972097,-0.000112549422299,-7.63784570553e-05,-4.03723512446e-05,-8.03334397626e-06,2.41307139192e-05,5.36917958851e-05,8.30669839417e-05,0.00011056558256,0.00013786632197,0.000163804240184,0.000189531046297,0.000214268767165,0.000238780707383,0.00026258193011,0.000286140939676,0.000309200715812,0.000331999728107,0.000354462161672,0.000376642717767,0.000398613001739,0.00042027709256,0.000441829235525,0.00046304696877,0.000484228472008,0.000505042293757,0.000525876662917,0.000546303844147,0.000566791390853,0.000586824187779,0.00060694063676,0.000626544298005,0.000646238180545,0.000665347316987,0.00068453419404,0.000703045446374,0.000721598317263
8.35,-0.00237965563905,-0.00313792021669,-0.001818590631,-0.00131599926146,-0.00103529018674,-0.000844843140348,-0.000703212249977,-0.000591751729764,-0.0005004987052,-0.000423550022913,-0.000357137712455,-0.000298728525255,-0.00024654625543,-0.000199306581735,-0.000156053427336,-0.000116060131755,-7.98090912895e-05,-4.37205557621e-05,-1.12966316631e-05,2.09549009188e-05,5.06061483479e-05,8.00742833592e-05,0.000107668786438,0.000135068455452,0.000161108559911,0.000186940922074,0.000211787772079,0.000236412602622,0.000260330711641,0.000284010827788,0.000307196189862,0.000330125584078,0.000352723486643,0.000375044981473,0.00039716206915,0.000418979256547,0.000440691294417,0.000462076232521,0.000483432911715,0.000504430574208,0.000525458181895,0.00054608895709,0.000566791390853,0.000587051562669,0.00060740914838,0.000627269203493,0.000647236471296,0.000666637980786,0.000686138429832,0.000704987494525,0.000723905237854
8.4,-0.0023841279885,-0.00314234061879,-0.0018229575103,-0.00132031102764,-0.00103954522764,-0.000849039764643,-0.0007073487567,-0.000595826381949,-0.00050450969995,-0.000427495522234,-0.000361015812686,-0.000302537292494,-0.000250283692112,-0.000202970593884,-0.000159641882575,-0.000119570841211,-8.32397255236e-05,-4.70687602795e-05,-1.455991935e-05,1.77790879184e-05,4.75205008107e-05,7.70815827767e-05,0.000104771990316,0.000132270588934,0.000158412879638,0.000184350797852,0.000209306776994,0.000234044497862,0.000258079493173,0.000281880715899,0.000305191663913,0.000328251440049,0.000350984811615,0.00037344724518,0.000395711136562,0.000417681420533,0.000439553353308,0.000461105496273,0.000482637351421,0.000503818854659,0.000525039700873,0.000545874070033,0.000566791390853,0.000587278937559,0.00060787766,0.000627994108981,0.000648234762047,0.000667928644586,0.000687742665623,0.000706929542676,0.000726212158445
8.45,-0.00238887811937,-0.00314704034313,-0.00182760528729,-0.00132490528182,-0.0010440843687,-0.000853522180428,-0.000711772755885,-0.000600190263562,-0.000508811727025,-0.000431733891873,-0.000365188686896,-0.000306642767614,-0.00025431983424,-0.000206935405456,-0.000163533269613,-0.00012338667134,-8.69778098692e-05,-5.07267694033e-05,-1.81354987571e-05,1.42884253419e-05,4.41173129207e-05,7.37685603499e-05,0.000101551914844,0.000129146417923,0.000155387638231,0.000181427742689,0.000206489277881,0.000231336127886,0.000255484013523,0.000279402122541,0.000302834177135,0.00032601953921,0.000348883292696,0.000371481195261,0.000393886025378,0.000416003113055,0.000438028142405,0.000459740180275,0.000481439240283,0.000502795919476,0.000524200606435,0.000545228214122,0.000566349128906,0.000587051562669,0.00060787766,0.000628235245711,0.000648732292645,0.000668699560447,0.000688805954533,0.000708306403578,0.000727926831706
8.5,-0.00239362825024,-0.00315174006747,-0.00183225306427,-0.00132949953601,-0.00104862350977,-0.000858004596214,-0.000716196755069,-0.000604554145174,-0.000513113754099,-0.000435972261512,-0.000369361561107,-0.000310748242735,-0.000258355976369,-0.000210900217028,-0.000167424656651,-0.000127202501469,-9.07158942148e-05,-5.4384778527e-05,-2.17110781641e-05,1.07977627654e-05,4.07141250307e-05,7.0455537923e-05,9.83318393723e-05,0.000126022246912,0.000152362396823,0.000178504687527,0.000203671778769,0.000228627757911,0.000252888533872,0.000276923529183,0.000300476690357,0.00032378763837,0.000346781773777,0.000369515145343,0.000392060914195,0.000414324805577,0.000436502931502,0.000458374864277,0.000480241129145,0.000501772984293,0.000523361511996,0.00054458235821,0.00056590686696,0.000586824187779,0.00060787766,0.000628476382442,0.000649229823243,0.000669470476309,0.000689869243443,0.00070968326448,0.000729641504967
8.55,-0.0023986684221,-0.00315673133507,-0.00183719392534,-0.00133438844973,-0.00105345890068,-0.000862784874009,-0.000720920307586,-0.00060921928109,-0.000517718772442,-0.000440515425317,-0.000373841067476,-0.000315162253676,-0.000262702588219,-0.000215177495887,-0.000171630604954,-0.000131335025238,-9.47728610741e-05,-5.83639996031e-05,-2.56102240183e-05,6.98104662789e-06,3.69823257237e-05,6.68112133025e-05,9.4777680215e-05,0.000122561034709,0.000148997089082,0.000175238309389,0.000200507586876,0.000225569122068,0.000249939027166,0.000274086912803,0.000297756960268,0.000321189014862,0.000344308736207,0.000367172489694,0.000389853727546,0.000412258557663,0.000434583487293,0.000456608516644,0.000478634676417,0.000500333736425,0.000522097440082,0.000543502127041,0.000565019874318,0.000586140789102,0.00060740914838,0.000628235245711,0.000649229823243,0.000669726870176,0.000690399022574,0.000710505416659,0.000730777229139
8.6,-0.00240370859395,-0.00316172260266,-0.00184213478641,-0.00133927736345,-0.0010582942916,-0.000867565151805,-0.000725643860102,-0.000613884417005,-0.000522323790785,-0.000445058589123,-0.000378320573846,-0.000319576264616,-0.00026704920007,-0.000219454774745,-0.000175836553256,-0.000135467549006,-9.88298279333e-05,-6.23432206792e-05,-2.95093698726e-05,3.16433049034e-06,3.32505264168e-05,6.31668886821e-05,9.12235210577e-05,0.000119099822507,0.00014563178134,0.000171971931251,0.000197343394983,0.000222510486225,0.00024698952046,0.000271250296422,0.00029503723018,0.000318590391353,0.000341835698637,0.000364829834045,0.000387646540897,0.000410192309749,0.000432664043085,0.00045484216901,0.000477028223688,0.000498894488556,0.000520833368169,0.000542421895872,0.000564132881675,0.000585457390425,0.00060694063676,0.000627994108981,0.000649229823243,0.000669983264044,0.000690928801705,0.000711327568839,0.00073191295331
8.65,-0.00240905260487,-0.00316701916839,-0.00184738244787,-0.00134447461838,-0.00106343959918,-0.000872656936588,-0.000730680531765,-0.000618864363388,-0.000527245320568,-0.000449920001333,-0.000383120131519,-0.000324312164854,-0.000271719604879,-0.000224057780464,-0.000180370225983,-0.000139929891176,-0.00010321874557,-6.66565814061e-05,-3.37449848163e-05,-9.91209231547e-07,2.91774164116e-05,5.91786955074e-05,8.73228025695e-05,0.000115289269482,0.00014191417527,0.000168350229642,0.000193820622978,0.000219089900465,0.00024367449075,0.000268044395848,0.000291944219931,0.000315614267397,0.000338980681261,0.000362100402607,0.000385047491381,0.000407728729233,0.000430341401303,0.000452666330933,0.000475005482187,0.00049703164196,0.000519137726433,0.000540901430091,0.000562796256639,0.000584314003915,0.000606000844215,0.000627269203493,0.000648732292645,0.000669726870176,0.000690928801705,0.000711600954102,0.000732478711622
8.7,-0.00241439661578,-0.00317231573411,-0.00185263010934,-0.00134967187332,-0.00106858490677,-0.000877748721371,-0.000735717203428,-0.000623844309772,-0.000532166850351,-0.000454781413544,-0.000387919689191,-0.000329048065091,-0.000276390009687,-0.000228660786183,-0.000184903898709,-0.000144392233346,-0.000107607663206,-7.0969942133e-05,-3.79805997601e-05,-5.14674895344e-06,2.51043064064e-05,5.51905023328e-05,8.34220840814e-05,0.000111478716457,0.000138196569199,0.000164728528032,0.000190297850972,0.000215669314704,0.000240359461039,0.000264838495275,0.000288851209683,0.000312638143441,0.000336125663885,0.000359370971169,0.000382448441864,0.000405265148716,0.000428018759521,0.000450490492857,0.000472982740686,0.000495168795364,0.000517442084697,0.000539380964309,0.000561459631602,0.000583170617405,0.00060506105167,0.000626544298005,0.000648234762047,0.000669470476309,0.000690928801705,0.000711874339365,0.000733044469933
8.75,-0.00242005995326,-0.00317793313029,-0.00185820006033,-0.00135519292005,-0.00107405554697,-0.00088316741422,-0.000741082373474,-0.000629154366698,-0.000537420181998,-0.00045997632859,-0.000393054486665,-0.000334121008027,-0.000281399295188,-0.000233604576254,-0.000189780289691,-0.000149199291336,-0.000112343390639,-7.56322450325e-05,-4.25673457502e-05,-9.65574916044e-06,2.06753814212e-05,5.08440070644e-05,7.91605056435e-05,0.000107304612706,0.000134112630911,0.000160737536699,0.000186402764099,0.000211873157435,0.000236665490016,0.000261250080301,0.000285371923846,0.000309271747929,0.000332876154666,0.00035624256853,0.000379445625163,0.000402392713936,0.000425281793742,0.000447894465812,0.000470533517346,0.000492872668599,0.000515305852837,0.00053741193731,0.000559665780557,0.000581560607105,0.000603644279897,0.000625331120197,0.000647236471296,0.000668699560447,0.000690399022574,0.000711600954102,0.000733044469933
8.8,-0.00242572329074,-0.00318355052647,-0.00186377001132,-0.00136071396678,-0.00107952618716,-0.000888586107069,-0.000746447543521,-0.000634464423625,-0.000542673513645,-0.000465171243636,-0.000398189284139,-0.000339193950963,-0.000286408580688,-0.000238548366326,-0.000194656680673,-0.000154006349326,-0.000117079118073,-8.0294547932e-05,-4.71540917404e-05,-1.41647493674e-05,1.62464564361e-05,4.64975117959e-05,7.48989272056e-05,0.000103130508954,0.000130028692623,0.000156746545365,0.000182507677227,0.000208077000167,0.000232971518992,0.000257661665327,0.000281892638009,0.000305905352418,0.000329626645447,0.000353114165891,0.000376442808462,0.000399520279156,0.000422544827962,0.000445298438767,0.000468084294006,0.000490576541835,0.000513169620978,0.000535442910311,0.000557871929513,0.000579950596806,0.000602227508124,0.000624117942389,0.000646238180545,0.000667928644586,0.000689869243443,0.000711327568839,0.000733044469933
8.85,-0.00243172355736,-0.003189506237,-0.00186967978054,-0.00136657629081,-0.00108533960694,-0.000894349120315,-0.000752158609418,-0.00064012196672,-0.00054827594362,-0.000470716948332,-0.000403676572234,-0.000344621121485,-0.000291773896673,-0.000243850024875,-0.000199892843793,-0.000159175113356,-0.000122178549111,-8.53226484139e-05,-5.21087676883e-05,-1.90438684061e-05,1.14450831806e-05,4.17762137623e-05,7.02600588887e-05,9.85765574678e-05,0.000125562215823,0.000152370234029,0.000178224312845,0.000203889540246,0.000228882988675,0.000253675321255,0.000278011849987,0.000302133693532,0.000325967876886,0.000349572283623,0.000373022032774,0.000396225089407,0.000419380020134,0.000442269099939,0.000465195893913,0.000487834945447,0.000510581121165,0.000533014305403,0.000555610529465,0.000577864372713,0.000600325124776,0.000622408797568,0.000644732629688,0.000666637980786,0.000688805954533,0.000710505416659,0.000732478711622
8.9,-0.00243772382399,-0.00319546194752,-0.00187558954977,-0.00137243861485,-0.00109115302672,-0.000900112133562,-0.000757869675315,-0.000645779509815,-0.000553878373594,-0.000476262653027,-0.000409163860328,-0.000350048292008,-0.000297139212657,-0.000249151683424,-0.000205129006913,-0.000164343877386,-0.000127277980149,-9.03507488957e-05,-5.70634436363e-05,-2.39229874447e-05,6.64370992513e-06,3.70549157287e-05,6.56211905718e-05,9.40226059815e-05,0.000121095739023,0.000147993922692,0.000173940948463,0.000199702080325,0.000224794458357,0.000249688977183,0.000274131061965,0.000298362034647,0.000322309108326,0.000346030401355,0.000369601257086,0.000392929899657,0.000416215212305,0.000439239761111,0.00046230749382,0.000485093349059,0.000507992621352,0.000530585700495,0.000553349129417,0.000575778148619,0.000598422741427,0.000620699652746,0.000643227078832,0.000665347316987,0.000687742665623,0.00070968326448,0.00073191295331
8.95,-0.00244408078751,-0.00320177578614,-0.00188185883229,-0.00137866195607,-0.00109732892275,-0.000906239125333,-0.000763946260554,-0.000651804147704,-0.000559849488681,-0.000482178654994,-0.000415023137016,-0.000355849152094,-0.000302879955172,-0.0002548305714,-0.000210744237454,-0.000169893612499,-0.000132760316171,-9.57637519259e-05,-6.24051161101e-05,-2.91912353846e-05,1.45101889454e-06,3.19399704812e-05,6.05863205462e-05,8.90701656726e-05,0.000116228215545,0.0001432138739,0.000169251065134,0.000195105143951,0.000220293426444,0.000245286874873,0.000269831145901,0.000294167674633,0.000318223877449,0.000342058060803,0.000365745802827,0.000389195551978,0.000412606450564,0.000435761381291,0.000458964583,0.000481891376973,0.000504937452972,0.00052768362869,0.000550606952517,0.00057320317658,0.000596022945342,0.000618483697406,0.000641204362018,0.000663528194138,0.000686138429832,0.000708306403578,0.000730777229139
9,-0.00245043775103,-0.00320808962475,-0.00188812811481,-0.00138488529728,-0.00110350481878,-0.000912366117103,-0.000770022845792,-0.000657828785593,-0.000565820603768,-0.00048809465696,-0.000420882413703,-0.000361650012181,-0.000308620697686,-0.000260509459377,-0.000216359467995,-0.000175443347611,-0.000138242652193,-0.000101176754956,-6.7746788584e-05,-3.44594833245e-05,-3.74167213601e-06,2.68250252338e-05,5.55514505207e-05,8.41177253637e-05,0.000111360692067,0.000138433825108,0.000164561181806,0.000190508207577,0.000215792394531,0.000240884772564,0.000265531229836,0.000289973314619,0.000314138646572,0.000338085720251,0.000361890348567,0.000385461204298,0.000408997688822,0.00043228300147,0.000455621672179,0.000478689404888,0.000501882284592,0.000524781556885,0.000547864775618,0.00057062820454,0.000593623149257,0.000616267742065,0.000639181645204,0.00066170907129,0.00068453419404,0.000706929542676,0.000729641504967
9.05,-0.00245717424281,-0.00321478440063,-0.00189477976578,-0.00139149239216,-0.00111006597236,-0.000918879825491,-0.000776487649922,-0.000664243183191,-0.000572183054017,-0.000494403584407,-0.00042713622803,-0.000367847101228,-0.000314759370132,-0.000266588014251,-0.000222376168331,-0.000181396390511,-0.000144130199665,-0.000106996903338,-7.34976039737e-05,-4.01389681579e-05,-9.34773243551e-06,2.12945218437e-05,5.00986929136e-05,7.87450429786e-05,0.000106070439398,0.000133228489271,0.000159443320654,0.000185480511888,0.000210857645798,0.000236045928292,0.000260791315168,0.000285335586195,0.000309606474198,0.000333662677014,0.000357580195655,0.000381267937679,0.000404925528783,0.000428336427369,0.000451805479999,0.000475008681708,0.000498342500147,0.000521388576145,0.000544624891453,0.000567548215281,0.000590710364858,0.000613530133621,0.000636627877504,0.000659348542117,0.000682377258832,0.000704987494525,0.000727926831706
9.1,-0.00246391073459,-0.00322147917651,-0.00190143141676,-0.00139809948704,-0.00111662712593,-0.00092539353388,-0.000782952454053,-0.000670657580789,-0.000578545504266,-0.000500712511853,-0.000433390042356,-0.000374044190275,-0.000320898042578,-0.000272666569125,-0.000228392868667,-0.000187349433412,-0.000150017747137,-0.00011281705172,-7.92484193634e-05,-4.58184529914e-05,-1.4953792735e-05,1.57640184535e-05,4.46459353066e-05,7.33723605934e-05,0.00010078018673,0.000128023153433,0.000154325459503,0.0001804528162,0.000205922897064,0.000231207084019,0.000256051400499,0.000280697857771,0.000305074301824,0.000329239633777,0.000353270042743,0.000377074671059,0.000400853368744,0.000424389853268,0.000447989287819,0.000471327958529,0.000494802715702,0.000517995595406,0.000541385007289,0.000564468226021,0.000587797580459,0.000610792525176,0.000634074109805,0.000656988012944,0.000680220323624,0.000703045446374,0.000726212158445
9.15,-0.0024710524789,-0.00322858054074,-0.00190849106508,-0.00140511601046,-0.00112359909325,-0.000932319559896,-0.000789831034881,-0.000677487257359,-0.000585324774304,-0.000507439834542,-0.000440063842242,-0.000380662877041,-0.000327460004065,-0.000279170114011,-0.000234836295981,-0.000193731006188,-0.000156335662477,-0.000119069471631,-8.54334401851e-05,-5.19341408209e-05,-2.09981500083e-05,9.79308571417e-06,3.87505594766e-05,6.75547305466e-05,9.50426319047e-05,0.000122368028324,0.000148755251225,0.000174970082609,0.000200530328936,0.000225907462846,0.000250847683786,0.000275593070662,0.000300071700961,0.000324342588964,0.000348482127067,0.000372399645708,0.000396295229685,0.000419952820789,0.000443677841279,0.000467146893909,0.000490757120083,0.000514090938521,0.000537627154109,0.000560863469417,0.00058435271876,0.000607514868337,0.00063097162892,0.000654069372804,0.000677494922011,0.000700523638726,0.000723905237854
9.2,-0.00247819422321,-0.00323568190496,-0.0019155507134,-0.00141213253387,-0.00113057106057,-0.000939245585912,-0.000796709615709,-0.00068431693393,-0.000592104044342,-0.000514167157231,-0.000446737642128,-0.000387281563807,-0.000334021965552,-0.000285673658897,-0.000241279723295,-0.000200112578963,-0.000162653577818,-0.000125321891543,-9.16184610067e-05,-5.80498286505e-05,-2.70425072815e-05,3.82215297487e-06,3.28551836466e-05,6.17371004997e-05,8.93050770798e-05,0.000116712903216,0.000143185042947,0.000169487349018,0.000195137760808,0.000220607841672,0.000245643967074,0.000270488283554,0.000295069100097,0.00031944554415,0.00034369421139,0.000367724620356,0.000391737090625,0.00041551578831,0.000439366394738,0.000462965829289,0.000486711524463,0.000510186281636,0.00053386930093,0.000557258712812,0.00058090785706,0.000604237211498,0.000627869148036,0.000651150732664,0.000674769520398,0.000698001831079,0.000721598317263
9.25,-0.00248577064203,-0.00324321932433,-0.00192304775269,-0.00141958785726,-0.00113798325905,-0.000946613228298,-0.000804031316791,-0.000691591189824,-0.000599329395978,-0.000521342102335,-0.000453860639883,-0.000394351038759,-0.000341036327384,-0.00029263129545,-0.000248178943247,-0.000206951681344,-0.00016943082566,-0.000132035481949,-9.82665559845e-05,-6.46305245383e-05,-3.35538701773e-05,-2.61787936461e-06,2.64885758411e-05,5.54460496035e-05,8.30917719667e-05,0.000110579673325,0.000137134242773,0.000163521465674,0.000189259352151,0.000214819598478,0.000239948670834,0.000264888891775,0.000289568637922,0.00031404726822,0.00033840149151,0.000362541029613,0.000386666390208,0.000410561974185,0.000434533687193,0.000458258707682,0.000482134784777,0.000505745010951,0.000529568968979,0.000553105184567,0.00057690742539,0.000600396674732,0.00062419581613,0.000647652576714,0.000671455205192,0.000694880754399,0.000718680834549
9.3,-0.00249334706085,-0.00325075674371,-0.00193054479197,-0.00142704318064,-0.00114539545753,-0.000953980870684,-0.000811353017873,-0.000698865445718,-0.000606554747614,-0.000528517047439,-0.000460983637638,-0.000401420513712,-0.000348050689217,-0.000299588932003,-0.000255078163199,-0.000213790783724,-0.000176208073502,-0.000138749072356,-0.000104914650962,-7.12112204262e-05,-4.00652330731e-05,-9.05791170408e-06,2.01219680356e-05,4.91549987073e-05,7.68784668536e-05,0.000104446443434,0.000131083442598,0.00015755558233,0.000183380943493,0.000209031355284,0.000234253374595,0.000259289499997,0.000284068175747,0.00030864899229,0.00033310877163,0.00035735743887,0.00038159568979,0.000405608160059,0.000429700979647,0.000453551586075,0.000477558045091,0.000501303740265,0.000525268637028,0.000548951656321,0.000572906993719,0.000596556137967,0.000620522484225,0.000644154420763,0.000668140889986,0.00069175967772,0.000715763351835
9.35,-0.00250139247749,-0.00325876447966,-0.00193851352848,-0.00143497153706,-0.00115328209805,-0.000961824386296,-0.00081915197739,-0.000706618463931,-0.000614260320639,-0.000536173716206,-0.000468589899873,-0.000408974828597,-0.0003555514813,-0.000307034610966,-0.000262467116883,-0.000221121320806,-0.000183478493012,-0.000145957637329,-0.000112059558499,-7.82906325346e-05,-4.70772460915e-05,-1.60005917304e-05,1.32506185655e-05,4.23570737712e-05,7.01560988269e-05,9.780182119e-05,0.000124518895577,0.000151073465025,0.000176983743019,0.000202721629496,0.00022803381427,0.000253162886626,0.000278037466838,0.000302717212985,0.00032727917857,0.00035163340186,0.000375980781916,0.000400106142511,0.000424315848391,0.000448287561399,0.000472419606353,0.000496295683448,0.000520396049212,0.00054422000724,0.000568322148343,0.000592124389166,0.000616250630329,0.000640049771727,0.000664211416905,0.000688014045384,0.000712210958025
9.4,-0.00250943789413,-0.00326677221561,-0.00194648226499,-0.00144289989348,-0.00116116873857,-0.000969667901907,-0.000826950936907,-0.000714371482144,-0.000621965893664,-0.000543830384973,-0.000476196162108,-0.000416529143483,-0.000363052273383,-0.000314480289928,-0.000269856070566,-0.000228451857889,-0.000190748912523,-0.000153166202301,-0.000119204466037,-8.5370044643e-05,-5.40892591099e-05,-2.29432717567e-05,6.37926909549e-06,3.55591488351e-05,6.34337308001e-05,9.11571989464e-05,0.000117954348555,0.00014459134772,0.000170586542544,0.000196411903708,0.000221814253945,0.000247036273256,0.000272006757929,0.00029678543368,0.00032144958551,0.000345909364849,0.000370365874043,0.000394604124963,0.000418930717135,0.000443023536723,0.000467281167616,0.000491287626632,0.000515523461395,0.000539488358158,0.000563737302967,0.000587692640365,0.000611978776433,0.000635945122691,0.000660281943824,0.000684268413047,0.000708658564215
